Porto,Pais_Nome,CO_PAIS,Sentido,CO_ANO,VL_FOB,KG
Vila do Conde,Itália,375,EXP,2023,96926,73
Vila do Conde,Itália,375,EXP,2024,81144,2520
Vila do Conde,Itália,375,IMP,2023,47278,147
Vila do Conde,Itália,375,IMP,2024,67945,334
Vila do Conde,Japão,386,EXP,2023,5733734,2587
Vila do Conde,Japão,386,EXP,2024,22623,930
Vila do Conde,Japão,386,IMP,2023,3826298,30634
Vila do Conde,Japão,386,IMP,2024,3011107,14746
Vila do Conde,Malásia,455,EXP,2023,92687,908
Vila do Conde,Malásia,455,EXP,2024,36766,964
Vila do Conde,Malásia,455,IMP,2023,22691,45
Vila do Conde,Malásia,455,IMP,2024,293199,311
Vila do Conde,México,493,EXP,2023,40719,1534
Vila do Conde,México,493,EXP,2024,62928,3672
Vila do Conde,México,493,IMP,2023,1891048,189720
Vila do Conde,México,493,IMP,2024,645248,7714
Vila do Conde,Noruega,589,EXP,2023,19993,5529
Vila do Conde,Noruega,589,EXP,2024,13124,2062
Vila do Conde,Noruega,589,IMP,2023,75924,1460
Vila do Conde,Noruega,589,IMP,2024,836660,6384
Vila do Conde,Outros,15,IMP,2024,7575,1
Vila do Conde,Outros,40,EXP,2023,12044,359
Vila do Conde,Outros,40,EXP,2024,5900,181
Vila do Conde,Outros,53,EXP,2023,27355,3882
Vila do Conde,Outros,53,EXP,2024,7205,228
Vila do Conde,Outros,69,EXP,2023,106942,6637
Vila do Conde,Outros,69,EXP,2024,461404,24570
Vila do Conde,Outros,69,IMP,2023,1027793,2892
Vila do Conde,Outros,69,IMP,2024,3821281,18455
Vila do Conde,Outros,80,EXP,2023,780,14
Vila do Conde,Outros,83,EXP,2024,5130185,64
Vila do Conde,Outros,97,EXP,2024,724,730
Vila do Conde,Outros,98,IMP,2023,72,1
Vila do Conde,Outros,98,IMP,2024,173,4
Vila do Conde,Outros,105,IMP,2023,6733,157
Vila do Conde,Outros,105,IMP,2024,2637,101
Vila do Conde,Outros,111,EXP,2023,8874,55
Vila do Conde,Outros,111,IMP,2023,22989,263
Vila do Conde,Outros,111,IMP,2024,24306,614
Vila do Conde,Outros,127,EXP,2024,1990,61
Vila do Conde,Outros,154,EXP,2023,23766,7840
Vila do Conde,Outros,154,EXP,2024,2443,202
Vila do Conde,Outros,195,IMP,2023,10286,131
Vila do Conde,Outros,195,IMP,2024,5843,60
Vila do Conde,Outros,198,EXP,2023,1015,207
Vila do Conde,Outros,198,EXP,2024,313,24
Vila do Conde,Outros,240,EXP,2023,2150,100
Vila do Conde,Outros,240,EXP,2024,9230,2469
Vila do Conde,Outros,246,EXP,2023,12340,978
Vila do Conde,Outros,246,IMP,2023,21935,175
Vila do Conde,Outros,246,IMP,2024,37454,170
Vila do Conde,Outros,247,EXP,2024,8057,950
Vila do Conde,Outros,247,IMP,2023,114066,820
Vila do Conde,Outros,247,IMP,2024,14516,151
Vila do Conde,Outros,251,EXP,2024,1518,2
Vila do Conde,Outros,251,IMP,2023,18563,222
Vila do Conde,Outros,251,IMP,2024,43368,355
Vila do Conde,Outros,271,EXP,2023,1660,184
Vila do Conde,Outros,271,IMP,2023,749914,3236
Vila do Conde,Outros,271,IMP,2024,1235415,6656
Vila do Conde,Outros,291,EXP,2024,725,88
Vila do Conde,Outros,301,EXP,2024,25900,458
Vila do Conde,Outros,301,IMP,2023,24441,194
Vila do Conde,Outros,301,IMP,2024,40185,303
Vila do Conde,Outros,309,EXP,2023,10676,391
Vila do Conde,Outros,313,EXP,2024,360,4
Vila do Conde,Outros,317,EXP,2023,913,23
Vila do Conde,Outros,317,EXP,2024,450,9
Vila do Conde,Outros,365,EXP,2023,78928,3064
Vila do Conde,Outros,365,EXP,2024,213724,7111
Vila do Conde,Outros,365,IMP,2023,23108,1811
Vila do Conde,Outros,365,IMP,2024,11266,127
Vila do Conde,Outros,403,EXP,2023,1698,74
Vila do Conde,Outros,427,IMP,2023,29,0
Vila do Conde,Outros,442,EXP,2024,995,30
Vila do Conde,Outros,442,IMP,2023,33228,85
Vila do Conde,Outros,442,IMP,2024,893,10
Vila do Conde,Outros,447,IMP,2024,3196,3
Vila do Conde,Outros,467,EXP,2023,1782,155
Vila do Conde,Outros,467,EXP,2024,3934,347
Vila do Conde,Outros,467,IMP,2023,9488,194
Vila do Conde,Outros,467,IMP,2024,211,0
Vila do Conde,Outros,474,EXP,2023,226,48
Vila do Conde,Outros,474,IMP,2023,1226,5
Vila do Conde,Outros,474,IMP,2024,14026,438
Vila do Conde,Outros,477,EXP,2024,432,35
Vila do Conde,Outros,521,EXP,2024,272,10
Vila do Conde,Outros,538,EXP,2023,3897,854
Vila do Conde,Outros,538,EXP,2024,2183,17
Vila do Conde,Outros,538,IMP,2023,64241,507
Vila do Conde,Outros,538,IMP,2024,250963,425
Vila do Conde,Outros,548,EXP,2023,19910,500
Vila do Conde,Outros,548,EXP,2024,4033,110
Vila do Conde,Outros,548,IMP,2023,194274,2411
Vila do Conde,Outros,548,IMP,2024,111685,1046
Vila do Conde,Outros,576,IMP,2023,156,17
Vila do Conde,Outros,580,EXP,2023,5724,431
Vila do Conde,Outros,580,EXP,2024,1110,675
Vila do Conde,Outros,586,EXP,2023,2422,100
Vila do Conde,Outros,586,EXP,2024,6166,200
Vila do Conde,Outros,599,EXP,2024,8680,162
Vila do Conde,Outros,623,EXP,2024,29000,13
Vila do Conde,Outros,647,IMP,2023,16526,9
Vila do Conde,Outros,647,IMP,2024,12198,10
Vila do Conde,Outros,670,IMP,2023,70243,162
Vila do Conde,Outros,670,IMP,2024,27341,57
Vila do Conde,Outros,687,EXP,2023,3884,285
Vila do Conde,Outros,687,EXP,2024,5773,455
Vila do Conde,Outros,737,EXP,2024,34,4
Vila do Conde,Outros,737,IMP,2024,14214,14
Vila do Conde,Outros,750,EXP,2023,410,10
Vila do Conde,Outros,750,IMP,2023,1279,400
Vila do Conde,Outros,750,IMP,2024,6065,216
Vila do Conde,Outros,770,EXP,2023,35219,356
Vila do Conde,Outros,770,EXP,2024,17474,161
Vila do Conde,Outros,820,IMP,2023,3880,16
Vila do Conde,Outros,820,IMP,2024,2604,6
Vila do Conde,Outros,831,IMP,2024,11004,0
Vila do Conde,Outros,845,EXP,2023,25961,18
Vila do Conde,Outros,845,IMP,2023,6222,1
Vila do Conde,Outros,850,EXP,2023,11705,936
Vila do Conde,Outros,850,EXP,2024,11379,743
Vila do Conde,Paquistão,603,EXP,2023,51333,2213
Vila do Conde,Paquistão,603,EXP,2024,69778,3299
